8 & 9 Ball Pocket Switch NSP Base (eShop),https://1fichier.com/?tt30o1242gbyst28cbr0&af=2850246,https://uptobox.com/mirhiq6fbqlk,https://send.cm/imwyqklvwwqp,https://megaup.net/11802/8_and_9_Ball_Pocket_[010049B016CF8000][v0].nsp.rar,https://www.upload-4ever.com/urql9bnxeq49,,,
8 Ball Clash Switch NSP Base (eShop),https://megaup.net/35WcB/8_Ball_Clash_[01002070168E2000][v0][US].nsp.rar,https://send.cm/aa0an1wwfo06,https://www.upload-4ever.com/o70plwnqkmgw,https://uptobox.com/0uax6zhe8ejd,,,,
8-BIT ADVENTURE STEINS;GATE Switch NSP XCI 8 Bit Adventures STEINS;GATE [NSP],https://mgnetu.com/full/?api=bfa244894c752b64eaa1294dc83ff36d560f708a&url=bWFnbmV0Oj94dD11cm46YnRpaDpENzAxQzYyMjc4N0EwMDBENEFFNjNGNEUyODNDRTFCOTQyRUNERTc2JnRyPWh0dHAlM0ElMkYlMkZidDMudC1ydS5vcmclMkZhbm4lM0ZtYWduZXQmZG49JTVCTmludGVuZG8lMjBTd2l0Y2glNUQlMjA4L,,,,,,,
8-BIT ADVENTURE STEINS;GATE Switch NSP XCI Base (Conv),https://1fichier.com/?p1tpbvwsc3x3r0m4mqme&af=2850246,https://uptobox.com/j660804ltc71,https://send.cm/4k68lrqmdnw6,https://megaup.net/2hIA0/8-BIT_ADVENTURE_STEINS_GATE_[0100E9F00B882000][v0].xci.rar,,,,
8-BIT ADVENTURE STEINS;GATE Switch NSP XCI Base (eShop),https://1fichier.com/?zoqjxt2dlv17h9656pg2&af=2850246,https://uptobox.com/73qufzt9en7l,https://send.cm/xwvqhjf1d96y,https://megaup.net/2hIA1/8-BIT_ADVENTURE_STEINS_GATE_[0100E9F00B882000][v0].nsp.rar,,,,
8-BIT YU-NO’S GREAT ADVENTURE Switch NSP XCI Base (Conv),https://1fichier.com/?3gb1mv4nf2scfxqzs1zn&af=2850246,https://send.cm/rv5vfg6urpx6,https://megaup.net/1BLjg/8-BIT_YU-NOS_GREAT_ADVENTURE_[010000000E5EE000][v0].xci.rar,,,,,
8-BIT YU-NO’S GREAT ADVENTURE Switch NSP XCI Base (eShop),https://1fichier.com/?ky5s958ibunblufeiist&af=2850246,https://uptobox.com/v7i7ktermvuq,https://send.cm/sfs99iscvnnd,,,,,
8-Ball Pocket Switch NSP XCI Base 0100A9900F3BE000 NSP,https://drive.google.com/open?id=1_qiExfn7SowhqOK4V9tgmKOl7vmbFDMX,https://uptobox.com/uusdy1n4nm7n,https://1fichier.com/?jkijqnw4pjj12b5ze7b1&af=2850246,http://www.mediafire.com/file/4ifyyuh7k25cqh2/8-Ball_Pocket_0100A9900F3BE000_switch-xci.com_v0_.nsp/file,,,,
8-Ball Pocket Switch NSP XCI Base XCI,https://uptobox.com/xvtzcn6h2qf6,https://mega.nz/#!h9ASGQyI!CPYTXSRveEUMt5ttks63Yk83LvwP9xPSfMyo3c5ZCR0,https://1fichier.com/?wnl3sawe73k8seza78sq&af=2850246,http://www.mediafire.com/file/4ofi3a7c1bfwyy7/8-Ball_Pocket_0100A9900F3BE000_switch-xci.com_v0_.xci/file,,,,
8-Bit Farm Switch NSP XCI Base,https://1fichier.com/?adsudvtwxnnrrerg0sia&af=2850246,https://uptobox.com/2uc9xaqsgjvt,https://mega.nz/file/cvQi3bRD#s3u0uqa_xhNV5Sdve-Ovnv7feDtqMkTbaw0lR9_Jj-4,http://www.mediafire.com/file/6d8e7tpegsfqzxo/8-Bit+Farm+[01008E500EDE0000][v0].nsp.rar/file,https://1fichier.com/?pfjp1ns1zvwmjskjmua6&af=2850246,https://uptobox.com/xl71lbhedwg6,https://mega.nz/file/l2ZigRoT#CoeeWFvmURXnTA58x33oKh92XpaLJl5LU5dvCsP0vhw,http://www.mediafire.com/file/ilgzofh2abhkozp/8-Bit+Farm+[01008E500EDE0000][v0].xci.rar/file
80 DAYS Switch NSP XCI NSZ Base [0100B0700E944000] NSP,https://drive.google.com/open?id=1VlRnT1OA5SLC-Eo9UW4OBRHE49c7JCm8,https://uptobox.com/fswuiuh7fl8b,https://mega.nz/#!OotU3KLA!D5lfY24XX0sEDTEEj0G0oT60Xf5UO2sfCdLVrqtcA-k,,,,,
80 DAYS Switch NSP XCI NSZ Base [0100B0700E944000] NSZ,https://drive.google.com/uc?export=download&id=1B5gv-pZU4D3PO4f7Kx-ycXFCbDMhZDfo,https://uptobox.com/sc1bh69zewmm,https://1fichier.com/?jck7et91ghn9u5gum1ai&af=2850246,,,,,
80 DAYS Switch NSP XCI NSZ Download,http://mgnetu.com/EeU8M538,,,,,,,
80 DAYS Switch NSP XCI NSZ SuperXCI V1.0.1 Eur,https://drive.google.com/open?id=1oxc9teND_FKdVadZ22mlO9F-p9tVh8eQ,https://uptobox.com/cl5rd4zvzje9,https://1fichier.com/?d1ceh3g6up7h3gwe7ddv&af=2850246,,,,,
80’S OVERDRIVE Switch NSP XCI Base XCI,https://uptobox.com/pgucj587ivcc,https://mega.nz/file/jFxFXTCb#H5H6gvN7-wZ1r3MvaGoX_mP7SVymPmBDA_H3jgxDOmI,https://1fichier.com/?l05hyz2ayl6zx3qmsm4w&af=2850246,http://www.mediafire.com/?agq6tcq08qrg2br,,,,
80’S OVERDRIVE Switch NSP XCI Base  NSP,https://drive.google.com/open?id=1P9sxs0jURklxkOd5nTb04DLaWCllR0U4,https://mega.nz/file/zY4HwZbK#lROCE2dopPqt-fT31ZUt5Dh8SKJNRrYnbiBXvrm6ktE,https://1fichier.com/?4kd5u9p7aloh9k2pt0os&af=2850246,http://www.mediafire.com/?do6pzusvy9asfak,,,,
890B Switch NSP Base (eShop),https://uptobox.com/1q0o359vq7aq,https://send.cm/ffgyc0slr1ri,https://megaup.net/1G1wj/890B_[0100182013F2C000][v0][US].nsp.rar,,,,,
8Doors: Arum’s Afterlife Adventure Switch NSP Base (eShop),https://1fichier.com/?dfigkjnx96vsva7r5s6g&af=2850246,,,,,,,
9 Clues 2: The Ward Switch NSP NSZ 9 Clues Dilogy [NSZ],https://mgnetu.com/full/?api=bfa244894c752b64eaa1294dc83ff36d560f708a&url=bWFnbmV0Oj94dD11cm46YnRpaDo4MEIwQjNFRDZFNDUyQzc5OUQ4NTJCOUYyOEY1NTM1NEIzOUQ0MUFGJnRyPWh0dHAlM0ElMkYlMkZidC50LXJ1Lm9yZyUyRmFubiUzRm1hZ25ldCZkbj0lNUJOaW50ZW5kbyUyMFN3aXRjaCU1RCUyMDklM,,,,,,,
9 Clues 2: The Ward Switch NSP NSZ Base (eShop),https://1fichier.com/?tl0vdhfurpuxseu10il7&af=2850246,https://megaup.net/2uAkz/9_Clues_2_The_Ward_[0100C7D019052000][v0][US].nsp.rar,https://send.cm/b5x0ohtxbh3o,https://www.upload-4ever.com/qm2m970j9lbx,https://uptobox.com/m6ykm0nhb44r,,,
9 Clues: The Secret of Serpent Creek Switch NSP NSZ 9 Clues Dilogy [NSZ],https://mgnetu.com/full/?api=bfa244894c752b64eaa1294dc83ff36d560f708a&url=bWFnbmV0Oj94dD11cm46YnRpaDo4MEIwQjNFRDZFNDUyQzc5OUQ4NTJCOUYyOEY1NTM1NEIzOUQ0MUFGJnRyPWh0dHAlM0ElMkYlMkZidC50LXJ1Lm9yZyUyRmFubiUzRm1hZ25ldCZkbj0lNUJOaW50ZW5kbyUyMFN3aXRjaCU1RCUyMDklM,,,,,,,
9 Clues: The Secret of Serpent Creek Switch NSP NSZ Base (eShop),https://1fichier.com/?s0d6glf8i1dxxgv5so19&af=2850246,https://uptobox.com/z5a1fukf86hc,https://megaup.net/2pmw4/9_Clues_The_Secret_of_Serpent_Creek_[01000A8017B9C000][v0].nsp.rar,https://www.upload-4ever.com/0m0sdgjtmlm3,,,,
9 Monkeys of Shaolin Switch NSP XCI NSZ Base + v1.0.1,https://uptobox.com/xtsxpkdtr2yc,https://1fichier.com/?gr6q4pi3q34rt0pg63z7&af=2850246,http://www.mediafire.com/file/nxap21h5dray0nt/9+Monkeys+Of+Shaolin+[010005E00E2BC000]+[v1.0.1].xci.rar/file,,,,,
9 in 1 Puzzles Switch NSP Base (eShop),https://1fichier.com/?l6ticm3altqm60m6tk8h&af=2850246,https://megaup.net/2sFav/9_in_1_Puzzles_[0100E0D018E0E000][v0][US].nsp.rar,https://send.cm/r4kdta9ppckz,https://www.upload-4ever.com/bbn1wufmz5pe,https://uptobox.com/u9anuaytq7op,,,
9-Ball Pocket Switch NSP Base (eShop),https://1fichier.com/?mpv2xvn2qf1w1s2tz0jk&af=2850246,https://uptobox.com/g8vbpepr5yfj,https://send.cm/r8yss9eftt5a,https://megaup.net/2mpbA/9-Ball_Pocket_[0100D63016060000][v0][US].nsp.rar,,,,
9-nine- Switch NSP [Full Game] Base (eShop),https://1fichier.com/?xfn3cgxk7r0mkjjqt1sb&af=2850246,https://megaup.net/2rTuY/9-nine-_[01005CE015CA2000][v0][JP].nsp.rar,https://send.cm/hauxrs4hvihd,https://www.upload-4ever.com/msswx2kivrul,https://uptobox.com/oopx4r9cjka1,https://megaup.net/1KB12/9-nine-_[DEMO][0100AAD016738000][v0][JP].nsp.rar,https://send.cm/meti492ph96a,https://www.upload-4ever.com/7sxh69d8v7q1
90” Soccer Switch NSP Base (eShop),https://1fichier.com/?xw3bv0gt0eixzpryof4t&af=2850246,https://megaup.net/178e4/90_Soccer_[0100E010184C2000][v0][US].nsp.rar,https://www.upload-4ever.com/7021hm7gyd65,,,,,
911 Operator Deluxe Edition Switch NSP XCI Base 01000360107BC000 NSP,https://drive.google.com/open?id=1yT5iZ2KaTMCMrzsZqjQ3IqAAcP4apgbS,https://uptobox.com/ur27pmv129c3,https://1fichier.com/?u7t1itr9vbueem19uysy&af=2850246,,,,,
911 Operator Deluxe Edition Switch NSP XCI Base XCI,https://drive.google.com/open?id=1yfcHGKDNnYePJytpB-aMIOjraLjfrYcp,https://uptobox.com/cts094ifg2ui,https://mega.nz/file/KY0VnCiL#5Q3SiqVBSlfOIfipqAiEcSxKxPqF7t6VlFdw4heUCa8,https://1fichier.com/?4npeqb3kbr3k1mw4v107&af=2850246,,,,
99Vidas – Definitive Edition Switch NSP XCI NSZ Base (eShop),https://1fichier.com/?k30j2lq2t6gkntnn4fwp&af=2850246,https://uptobox.com/cz1usetvdxzn,https://send.cm/2nztpgm0p2pt,https://megaup.net/2k0gw/99Vidas_[0100B2C00682E000][v0].nsp.rar,,,,
99Vidas – Definitive Edition Switch NSP XCI NSZ Base + v1.0.2 (Patched),https://1fichier.com/?fuxvgqicxozbphz7duzs&af=2850246,https://uptobox.com/0eb41ggo8ubc,https://megaup.net/2k0gx/99Vidas_[0100B2C00682E000]+[v1.0.2]_Patched.xci.rar,,,,,
9th Dawn III Switch NSP XCI NSZ Base,https://1fichier.com/?lf2szatx1bvzr5g4i40a&af=2850246,https://uptobox.com/1c5tsefv5ho8,https://mega.nz/file/UThGXQBB#uCXyKLLRn-7guYMYoHm9PutwiDURI8gYMbf2Cscfn1s,https://drive.google.com/file/d/1wRyLjKUSktKYV7hSyRJa48rfiLfC17HV/view?usp=sharing,http://www.mediafire.com/file/tsbmt0505dvu8zs/9th_Dawn_III%5B0100DB00117BA000%5D%5BUS%5D%5Bv0%5D.nsp.rar/file,,,
9th Dawn III Switch NSP XCI NSZ Base + v1.04,https://uptobox.com/iijvw3a1zu1u,https://mega.nz/file/Ieh2iCQC#35JuK1cd_oZVL3chL2mP1ikrsWfYpsLAfOHO1euMGCg,http://www.mediafire.com/file/9e1oy0ncwngoolu/9th_Dawn_III_%5B0100DB00117BA000%5D%2B%5Bv1.04%5D.xci.rar/file,,,,,
9th Dawn III Switch NSP XCI NSZ Base + v1.32,https://mega.nz/file/kwBxgKDA#1ZLeXrRo6nN6Y78x1-TfG-1NqD9mGZN-kHTQKzhDsBk,http://www.mediafire.com/file/2shzv69q4i651ha/9th+Dawn+III+[0100DB00117BA000]+[v1.32].xci.rar/file,,,,,,
9th Dawn III Switch NSP XCI NSZ Base + v1.37,https://uptobox.com/1y4ufe1xicpg,https://mega.nz/file/p7A0HBxT#LsGjIvtQkfJer8y8Tmn18U1n7axPwszNeObp08B8uoo,http://www.mediafire.com/file/sh9rnydz9xisrz3/9th+Dawn+III+[0100DB00117BA000]+[v1.37].xci.rar/file,,,,,
9th Dawn III Switch NSP XCI NSZ Base + v1.40,https://1fichier.com/?wuk60vqse7o3bgilw4z2&af=2850246,https://uptobox.com/17gs3ogcdiqs,https://mega.nz/file/EGgz1abL#goFuCCwTcug5s-YlxmvTA-CWdjpy0IQZ5rM0Daq411w,https://www.up-4ever.org/xnq7ezdrx13u,https://www.mediafire.com/file/n4oopvs4av0mnt4/9th+Dawn+III+[0100DB00117BA000]+[v1.40].xci.rar/file,,,
A Boy and His Blob Switch NSP NSZ Base (eShop),https://1fichier.com/?o05g3b88kv9s5666yaua&af=2850246,https://uptobox.com/iba6rshmxmlp,https://send.cm/waledpu0jv2k,https://megaup.net/ZXbs/A_Boy_and_His_Blob_[01008AF0160C4000][v0].nsp.rar,,,,
A Building Full of Cats Switch NSP Base (eShop),https://1fichier.com/?q1gg8bxj39m1qabfiql1&af=2850246,https://send.cm/jvn0udx70b8j,https://www.upload-4ever.com/8yh767ke3czo,https://uptobox.com/no4kaufiins2,,,,
A Ch’ti Bundle Switch NSP XCI Base NSP,https://drive.google.com/file/d/1eHBMlkL6O-1oxVS3LpvT0nhXV7tAtyjk/view?usp=sharing,https://uptobox.com/jxj9lgac5zi8,https://1fichier.com/?kxz8hx78mfj750tawlji&af=2850246,http://www.mediafire.com/?kektxk2vfzo9j1v,,,,
A Ch’ti Bundle Switch NSP XCI Base XCI,https://uptobox.com/az7l58gqc7ug,https://1fichier.com/?8fxvcjlfrt0iatigodg5&af=2850246,https://www.mediafire.com/file/la8tta4rm3fy791/A_Chti_Bundle_[010096A00CC80000][v0].xci.rar/file,,,,,
A Dark Room Switch NSP Base,https://1fichier.com/?7cnamir90uawkgo1vhj7&af=2850246,https://uptobox.com/w4z6gr6p46m8,https://mega.nz/file/BWpUHbwI#JfrO9s7NrGHqDkk6A4zSTonDtEQrdE9Hw6n0Ek8JaOQ,https://www.up-4ever.org/2r02r812g7kt,,,,
A Dark Room Switch NSP Base + v2.1,https://1fichier.com/?t2aunojq07qtomi9bm9j&af=2850246,https://uptobox.com/jdpt3azmlmxs,https://mega.nz/file/IGxW1BDZ#LPN6rdc1dcIkFM3HL5CXOZ9rwJHQsTzqetYNAA6KduE,https://www.up-4ever.org/v47cr3nsr4i3,https://www.mediafire.com/file/natghomn0y0iaqm/A+Dark+Room+[010021D00D53E000]+[v2.1].xci.rar/file,,,
A Day Without Me Switch NSP XCI NSZ A Day Without Me [NSZ],https://mgnetu.com/full/?api=bfa244894c752b64eaa1294dc83ff36d560f708a&url=bWFnbmV0Oj94dD11cm46YnRpaDo1MjU5NDU0QkQxOEI1M0QxNjNCOUZFQjM3ODg0RjlENDE2QTFDODQ3JnRyPWh0dHAlM0ElMkYlMkZidDMudC1ydS5vcmclMkZhbm4lM0ZtYWduZXQmZG49JTVCTmludGVuZG8lMjBTd2l0Y2glNUQlMjBBJ,,,,,,,
A Day Without Me Switch NSP XCI NSZ Base,https://1fichier.com/?wbjcassajyamfnx6zw8g&af=2850246,https://uptobox.com/6yntx2jlq4hs,https://send.cm/d/1aWs,https://megaup.net/Wnr2/A_Day_Without_Me_[0100CD501401E000][v0]Patched.xci.rar,,,,
A Day Without Me Switch NSP XCI NSZ Base (eShop),https://1fichier.com/?z3w0ld9ixeaxojp3avoa&af=2850246,https://uptobox.com/fuurf0lrg26g,https://send.cm/d/1aWr,https://megaup.net/Wnr1/A_Day_Without_Me_[0100CD501401E000][v0].nsp.rar,,,,
A Duel Hand Disaster Trackher Switch NSP XCI NSZ Base (eShop),https://drive.google.com/uc?export=download&id=1Ol06bR801IKYEfhU1XRzvORGqztnqdEa,https://mega.nz/#!0ioh3aSD!IfrcWBTVyPkablzx0VRRCk3yhgoOosCfVJIzVpecVVg,https://1fichier.com/?qxormvrqwl5ky5zomw68&af=2850246,,,,,
